Job_Number,Name_of_Work,Contractor,BR_Number,Gross,Nett,Deduction,Category
005-20-000058,Replacement of Accident Damaged tubular poles in ward no 5 ,SRI CHOWDESHWARI ELE,88.0,99802.0,95938.0,3864.0,
006-20-000167,Replacement of Accident Damaged tubular poles in ward no 6 ,SRI CHOWDESHWARI ELE,89.0,99633.0,95771.0,3862.0,
153-22-000006,Replacement of Existing lift at BBMP South Zonal Office Building Jayanagara 2nd Block in ward no 153,023801 SREE SRIKANTESWARA E,73.0,1752640.0,1579010.0,173630.0,
073-18-000032,Replacing the Mineral water unit and construction of water unit Building at Narashiahnapalya ward no 73 Kottigepalya,C.T. Devaraju ,85,965180.0,921835.0,43345.0,
024-20-000058,Reserve fund for emergent Works in Ward No. 24 HBR layout .,NAGARAJU T,94.0,1772092.0,1630200.0,141892.0,
069-18-000016,Reserving fund for Emergency and Necessary Works In Ward No 69 Laggere,PRAKASH R,108.0,2969064.0,2694024.0,275040.0,
073-17-000038,Reserving fund for Emergency and necessary works in Ward No 73 Kottigepalya,K.Shankar (Thirumala Enterprises),147,557939.0,539199.0,18740.0,
073-17-000038,Reserving fund for Emergency and necessary works in Ward No 73 Kottigepalya,K.Shankar (Thirumala Enterprises),80,464000.0,443970.0,20030.0,
172-19-000063,"Resetting of disturbed kerbs and providing, fixing of new kerb stones for dilapalated kerbs in ward no 172 Madiwala",KRIDL BHUSIRI  ACCOU,217,1275865.0,1136076.0,139789.0,
133-18-000014,Resurfacing to 1st cross of Old Kavika layout in ward no 133,R CHANDRA NAIK      ,149,1520990.0,1435814.0,85176.0,
187-16-000017,"Service Providing for project management consultancy services including construction, supervision and quality control for the works which are carried by the Bommanahalli Division (3 packages Nagarothana Grant)",M/S RBI TECHNICAL SERVICES9845036062,BR - 000034 / 15-Dec-2017CBR - 008934 / 10-Jan-2018Rtgs - 000361 / 20-Jan-2018,972325.0,875092.0,97233.0,
187-16-000017,"Service Providing for project management consultancy services including construction, supervision and quality control for the works which are carried by the Bommanahalli Division (3 packages Nagarothana Grant)",M/S RBI TECHNICAL SERVICES9845036062,BR - 000250 / 19-Sep-2016CBR - 006633 / 16-Jan-2017Rtgs - 000173 / 20-Jan-2017,972325.0,875092.0,97233.0,
001-19-000044,Servicing and Repairs of high mast ropes in ward No-01,SRI CHOWDESHWARI ELE,38.0,99673.0,94899.0,4774.0,
001-19-000045,Servicing and replacements of high mast ropes and cables in ward No-01,SRI CHOWDESHWARI ELE,39.0,99578.0,94808.0,4770.0,
004-19-000052,Servicing and replacements of high mast ropes and cables in ward No-04,SRI CHOWDESHWARI ELE,37.0,99971.0,95191.0,4780.0,
168-11-000071,"Setting up and operation of Nisurgruna Bio-gas plant for Bio degredable waste of 5MT capacity based on Bhabha Atomic Research centre technology in ward no 168, 3rd Block, 4th Main, Jayanagara, Pattabhiramanagara",M/s Ashoka Biogreen Pvt Ltd,153.0,4053652.0,3846918.0,206734.0,
067-11-000048,"Setting up and operation of Nisurgruna Bio-gas plant for Bio degredable waste of 5MT capacity based on Bhabha Atomic Research centre technology in ward no 67, Nagpura,",M/s Ashoka Biogreen Pvt Ltd,151.0,2044716.0,1940437.0,104279.0,
067-18-000129,Setting up control room during rainy reason in ward NO.67 ,PARAMESH GOWDA M R  ,267.0,677250.0,650933.0,26317.0,
067-19-000162,Setting up control room during rainy season in ward no67 ,KRIDL BHUSIRI  ACCOU,14.0,965536.0,878105.0,87431.0,
157-18-000059,Shifting of Highmast System in Vijaynagar constituency ,GSELECTRICALS,232,90450.0,79748.0,10702.0,
153-18-000076,Shifting of Highmast and Providing Panel Boards in south zone ,"M/s. HM Suresh, Sri Muthathi Electricals",100.0,280321.0,266622.0,13699.0,
085-19-000034,Shilt Removal at Doddanekundi Ward No.85,HIGH END CONSTRUCTIO,73.0,469923.0,414194.0,55729.0,
162-18-000029,"Sinking, Energising ,commissioning New Bore Well And Providing Pipe Lines in Ward No 162",NAVEEN K,47.0,1286200.0,1226510.0,59690.0,
014-18-000348,Site preparation and beautification to Indira Kitchen in ward no.14 ,S.Manjunath,260.0,439671.0,420065.0,19606.0,
185-20-000017,Solid waste management ward no 185 Yelachenahalli,"Smt Maithri M, M/s G Solutions9538615599",BR - 000462 / 06-Mar-2021CBR - / Rtgs - 000012 / 27-Apr-2021,522000.0,478328.0,43672.0,
190-19-000010,Solid waste management works at ward no 190,B M Manjesh9999999999,BR - 000048 / 03-Jun-2020CBR - / 28-Mar-2021Rtgs - 000012 / 27-Apr-2021,1295712.0,1156547.0,139165.0,
190-18-000028,Solid waste management works at ward no 190,M Palakshaiah9999999999,BR - 000055 / 25-Jun-2019CBR - 004852 / 28-Aug-2019Rtgs - 000178 / 09-Sep-2019,1347228.0,1206908.0,140320.0,
068-19-000108,Special Development and Civil works in ward no 68,kridl,322.0,6499230.0,5679605.0,819625.0,
001-20-000103,Special Repairs to BBMP Revenue office Building in yelahanka old town in kempegowda ward no -01 of yelahanka Sub division.,A RAJASEKHAR REDDY,185.0,763437.0,733774.0,29663.0,
068-19-000141,Special development works inw ard No.68 ,VEERESH B           ,171.0,555496.0,498359.0,57137.0,
068-18-000052,Special development works to BBMP building in ward no 68,kridl,150.0,999408.0,853536.0,145872.0,
137-18-000025,Special development works to SC/ST colony at JJR nagar (North) in ward no 137,Hemanth kumar R,177.0,4669042.0,4160116.0,508926.0,
129-17-000017,Special developmental works at ward no 129,Vedha Electricals,47.0,7378930.0,7072790.0,306140.0,
016-17-000006,Special developmental works at ward no 16,Kusuma Electricals ,20.0,8406170.0,8060927.0,345243.0,
042-17-000008,Special developmental works at ward no 42,"Srinath Electricals, Prop Srinath",36.0,6544929.0,6275347.0,269582.0,
037-17-000014,Special developmental works at ward no37,Sri Durga Enterprise ,131.0,7187130.0,6892458.0,294672.0,
037-17-000014,Special developmental works at ward no37,Sri Durga Enterprise ,56.0,2646676.0,2538161.0,108515.0,
068-18-000137,Special improvements works in ward NO.68 Mahalakshmipuram ,Heraganahalli Jauaregowda,510.0,792053.0,753355.0,38698.0,
067-17-000049,Special repairs and Improvements work to BBMP Building in Ward No -67,B.V.Harish,227.0,995985.0,947653.0,48332.0,
083-17-000004,Special repairs and improvements to BBMP building at Kadugudi in Ward no.83,KRISHNAMURTHY P A,68,1560019.0,1393064.0,166955.0,
099-18-000050,Special repairs and improvements to RTO office in BBMP building of Rajajinagar in ward no.99,RAJKUMAR R          ,212.0,4189400.0,3687268.0,502132.0,
068-18-000132,Special repairs to BBMP buildings in ward NO.68 Mahalakshmipuram ,MARUTHI  KUMAR G  K ,95.0,1369810.0,1306977.0,62833.0,
005-18-000089,Special repairs to the High Masts gear box in Ward No 01 and 05,SRI CHOWDESHWARI ELE,40.0,99948.0,96069.0,3879.0,
005-18-000088,Special repairs to the High Masts gear box in Ward No 05,SRI CHOWDESHWARI ELE,40.0,99700.0,94326.0,5374.0,
159-18-000019,Sub Estimate work for Providing Internal Electrfication to Multipurpose Buiding in Kengeri ward No 159 Kengeri ,SUJATHA ELECTICALS,167.0,197702.0,190020.0,7682.0,
152-19-000072,Supplay and Installation of RO Unit At Bhovi Colony in Ward No 152 S G Palya, R M RAVI (CONTRACTO,168.0,452192.0,431911.0,20281.0,
172-18-000038,Supplaying Tractor and Labours for Word Maintenanace for the year 2017-18 in Ward No: 172 Madiwala,LAKSHMANP,151,1411754.0,1358414.0,53340.0,
146-18-000032,Supplaying Tractor and Labours for Word Maintenanace for the year 2017-18 in Ward No:146 Lakkasandra,MARUTHI CONSTRUCTION,5.0,1132620.0,1033630.0,98990.0,
152-18-000038,Supplaying Tractor and Labours for Word Maintenanace for the year 2017-18 in Ward No:152 S G Palya,M  KUMAR,149.0,1149600.0,1048683.0,100917.0,
176-18-000045,Supplaying Tractor and Labours for Word Maintenanace for the year 2017-18 in Ward No:176 BTM Layout..,LAKSHMANP,150.0,1132366.0,1089581.0,42785.0,
146-18-000031,Supplaying and Missing Slabs in Ward No:146 Lakkasandra,Sri M Kumar,115.0,179550.0,172575.0,6975.0,
176-18-000044,Supplaying and Missing Slabs in ward No:176 BTM Layout..,Sri M Kumar,117.0,179550.0,172575.0,6975.0,
035-18-000061,Supply Emulsion and Depot Collection for the year 2017-18. Ward No-35. ,Sri Narasimhamurthy B M ,243.0,344481.0,329324.0,15157.0,
126-18-000023,Supply of furniture and interior works to ward office building in ward no126,KRIDL BHUSIRI  ACCOU,134.0,3978409.0,3576590.0,401819.0,
064-19-000033,Supply of tractor and labours for ward maintanence works and other necessary works in ward no 64,NARASHIMHA MURTHY B ,140.0,1494000.0,1353560.0,140440.0,
064-18-000048,Supply of tractor and labours for ward maintanence works and other necessary works in ward no 64. , S V CONSTRUCTIONS,121.0,1182010.0,1130000.0,52010.0,
036-18-000009,Supplying Emulsion to ward no.36 Mathikere ,Sri Kumar Kiran NS ,269.0,82800.0,78682.0,4118.0,
159-18-000037,Supplying Installation and Commissioning of Sewing Machine to In Ward No 159,Mr  K SHEKAR GOWDA,98.0,792000.0,759528.0,32472.0,
152-19-000074,Supplying Missing Slabs and Kerbs in Ward No 152 S G Palya,Mr. CHANNARAJACHARY ,242.0,303196.0,289436.0,13760.0,
172-19-000064,Supplying Tractor and Labours for Ward Maintenanace for the year 2018-19 in Ward No:172 Madiwala,Y H KRISHNA,134,1302515.0,1254837.0,47678.0,
091-19-000015,Supplying and fitting of CC TV Camera in Bharathinagar Police Station limits ward no 91 Bharathinagar,G O VIJAYANA GOWDA,97.0,10463840.0,9496900.0,966940.0,
091-19-000016,Supplying and fitting of CC TV Camera in Commercial street and Bradway Police station Limits ward no 91 Bharathinagar,G O VIJAYANA GOWDA,98.0,10469286.0,9496276.0,973010.0,
176-19-000066,Supplying and missing slabs in ward No 176 BTM Layout,N CHANDRA REDDY,167.0,390247.0,375921.0,14326.0,
045-18-000039,Supplying of Emulsion to ward no.45 ,KUMAR KIRAN N S,270.0,80500.0,76465.0,4035.0,
181-20-000115,Upgradation of Indoor Game Area at Kumaraswamy Layout in ward no 181,Mr  VIJAYAKUMAR A   ,95,14514100.0,13514060.0,1000040.0,
110-18-000034,"Upgradation of panel boards, cable and repairs to HT installation at Head office premises in Ward No 110 ",SRI LAKSHMI VARADARA,114.0,1151885.0,1107123.0,44762.0,
148-18-000037,Urgent work under Emergency grand for the year 2017-18 in ward No. 148 Ejipura, SRI LAKSHMI VENKATE,4,1424007.0,1335225.0,88782.0,
151-18-000094,Urgent work under Emergency grant for the year 2017-18 in ward No.151 Koramangala..,SREEDHARA.K.C,229.0,1854924.0,1776530.0,78394.0,
151-19-000078,Urgent work under Emergency grant for the year 2018-19 in ward No.151 Koramangala,M  KUMAR,174.0,2020871.0,1831057.0,189814.0,
152-17-000009,Urgent work under emergency grant for the year 2016-17 in Ward No. 152 (Suddaguntepalya),S N Construction,202.0,1629887.0,1452363.0,177524.0,
148-19-000192,Urgent work under emergency grant for the year 2018-19 in ward no.148 Ejipura,H S HEMAVATHI,12,2063741.0,1988493.0,75248.0,
173-19-000043,Urgent work under emergency grant for the year 2018-19 in ward no.173 Jakkasandra,G C SANTOSH,70.0,1914932.0,1793236.0,121696.0,
173-20-000055,Urgent works under emergency grant for the year for the year 2019-20,SHREE SHIVASHAKTHI C,66.0,2069213.0,1926339.0,142874.0,
060-18-000080,VERTICAL EXTENSION OF SECOND FLOOR BBMP PUC BUILDING AND OTHER BALANCE WORKS AT PILLANNA GARDEN IN WARD NO 60 SAGAYAPURAM,M/s KRIDL,29,4032926.0,3495534.0,537392.0,
060-18-000080,VERTICAL EXTENSION OF SECOND FLOOR BBMP PUC BUILDING AND OTHER BALANCE WORKS AT PILLANNA GARDEN IN WARD NO 60 SAGAYAPURAM,M/s KRIDL,205,3897220.0,3705625.0,191595.0,
088-17-000023,Various Development works in ward no 88 Jeevanbhimanagara,KN Srinivasa,218.0,6453995.0,6088805.0,365190.0,
135-18-000022,Ward Maintanance works using private Gangemen And Tractor for the year 2017-18 in Ward No. 135 Padarayanapura ,SOMASHEKAR GANGADARA,195,627130.0,601503.0,25627.0,
136-18-000097,Ward Maintanance works using private Gangemen And Tractor for the year 2017-18 in Ward No. 136 JJR nagara ,Somashekar .G,26,1043555.0,998350.0,45205.0,
081-18-000021,"Ward maintanance of Ward No 81, Vignananagara.",NAGESHGADDURKRISHNAP,31,1255173.0,1143264.0,111909.0,
176-19-000032,"Work of Replacement of 230 dia SW pipeline at 13th Main, 9th Cross Junction upto 7th Main, 9th Cross Junction, BTM layout-2nd stage, Ward No:176 under S-3 Sub-Division.",NAGARJUN ENGINEERING,35.0,920529.0,844772.0,75757.0,
176-19-000035,"Work of Replacement of damaged 230mm dia SW pipelines by 300mm dia RCC NP3 Pipeline from Kirthana Motors, 1st C Main, upto 4th Main, N.S.Palya Circle, BTM -2nd stage, Ward No:176 under S-3 Sub-Division.",SRIDHAR  CO         ,178.0,1172564.0,1079450.0,93114.0,
176-19-000034,"Work of replacement of 150mm dia SW pipelines by 300mm dia RCC NP3 Pipeline from 16th Main, 7th Cross Junction, Near Swadisht Aahar, upto 7th Main, 7th Cross Junction at BTM-2nd Stage, Ward:176 under S-3 Sub-Division.",SRIDHAR  CO         ,218.0,1728347.0,1624830.0,103517.0,
001-17-000012,construction of Magic Box at Kempegowda circle and Improvements arround the kempegowda statue in ward No 01 of Yelahanka Sub Division,PALAKSHAMURTHY H S  ,85.0,1187956.0,1121000.0,66956.0,
070-17-000013,construction of Multi purpose Building near BBMP ward office in ward no 70 Rajgopalangara Heganahalli Sub division,M/s N.S Construction ,109.0,5467146.0,5170013.0,297133.0,
070-17-000013,construction of Multi purpose Building near BBMP ward office in ward no 70 Rajgopalangara Heganahalli Sub division,M/s. N S Construction,152.0,365114.0,347276.0,17838.0,
004-19-000009,"construction supervision, project management and quality conrol (PMC) for the works in ward no:04 package-1",NEWZEN CONSULTANTS B,54.0,290000.0,261000.0,29000.0,
172-19-000009,providing and erection of Galvolium sheet to DWCC centre and surrounding area in ward no 172 madiwala,NARAYANA A          ,237,4360846.0,3885572.0,475274.0,
134-18-000057,providing and fixing kerb stones in various locations in ward no.134,Puneeth S,98,849960.0,802361.0,47599.0,
172-19-000010,providing chainlink fencing to BBMP properties in ward no 172 madiwala,ANNAMMADEVIPRASANNAP,169,830294.0,755711.0,74583.0,
044-19-000015,"providing project management and consultancy services for the works of package -1under the p-code of P3398 ( Devolpemental works in ward ) in ward NO 44 Mahalakshmipuram sub division , mahalakshmipurram division",MECADEZ CORE TECHNOL,127.0,89160.0,80244.0,8916.0,
044-19-000015,"providing project management and consultancy services for the works of package -1under the p-code of P3398 ( Devolpemental works in ward ) in ward NO 44 Mahalakshmipuram sub division , mahalakshmipurram division",MECADEZ CORE TECHNOL,494.0,208040.0,187236.0,20804.0,
044-19-000027,"“Providing Project management and consultancy service for the work of Package-1 under the P-code of P3403 (Special Development works) in ward No.44, mahalakshmipuram Sub division, mahalakshmipuram division.”",MECADEZ CORE TECHNOL,73.0,416140.0,374526.0,41614.0,
044-19-000027,"“Providing Project management and consultancy service for the work of Package-1 under the P-code of P3403 (Special Development works) in ward No.44, mahalakshmipuram Sub division, mahalakshmipuram division.”",MECADEZ CORE TECHNOL,126.0,79265.0,71339.0,7926.0,
102-19-000005,"“Providing Project management and consultancy service for the work of Package-1 under the P-code of P3506 (Special Development works Engineering Division) in ward No.102, Nagpura Sub division, mahalakshmipuram division.”","M/s. Mecadez Core Technologies Pvt. Ltd.,",51.0,143810.0,129429.0,14381.0,
044-19-000014,"“Providing Project management and consultancy service for the work of Package-1 under the P-code of P3506 (Special Development works engineering Division) in ward No.102, Nagpura Sub division, mahalakshmipuram division.”",MECADEZ CORE TECHNOL,128.0,230110.0,207099.0,23011.0,
044-19-000014,"“Providing Project management and consultancy service for the work of Package-1 under the P-code of P3506 (Special Development works engineering Division) in ward No.102, Nagpura Sub division, mahalakshmipuram division.”",MECADEZ CORE TECHNOL,76.0,117390.0,105651.0,11739.0,
102-19-000005,"“Providing Project management and consultancy service for the work of Package-1 under the P-code of P3506 (special Development works Engineering Division) in ward No.102, Nagpura Sub division, mahalakshmipuram division.”",MECADEZ CORE TECHNOL,138.0,53190.0,47871.0,5319.0,
044-19-000022,"“Providing Project management and consultancy service for the work of Package-2 under the P-code of P3398 (Development works in Ward) in ward No.44, mahalakshmipuram Sub division, mahalakshmipuram division.”","M/s. Mecadez Core Technologies Pvt. Ltd.,",,267085.0,267085.0,0.0,
043-19-000032,"“Providing Project management and consultancy service for the works of Package-1 under the P-code of P0190 (Hon mayor grant works) in ward No.43, mahalakshmipuram Sub division, mahalakshmipuram division.”",MECADEZ CORE TECHNOL,44.0,105000.0,94500.0,10500.0,
043-19-000032,"“Providing Project management and consultancy service for the works of Package-1 under the P-code of P0190 (Hon mayor grant works) in ward No.43, mahalakshmipuram Sub division, mahalakshmipuram division.”",MECADEZ CORE TECHNOL,130.0,130290.0,117261.0,13029.0,
044-19-000032,"“Providing Project management and consultancy service for the works of Package-2 under the P-code of P3403 (Special Development works) in ward No.44, mahalakshmipuram Sub division, mahalakshmipuram division.”",MECADEZ CORE TECHNOL,48.0,479320.0,431388.0,47932.0,
044-19-000040,"“Providing Project management and consultancy service for the works of Package-3 under the P-code of P3403 (Special Development works) in ward No.44, mahalakshmipuram Sub division, mahalakshmipuram division.”",MECADEZ CORE TECHNOL,123.0,173518.0,156166.0,17352.0,
044-19-000040,"“Providing Project management and consultancy service for the works of Package-3 under the P-code of P3403 (Special Development works) in ward No.44, mahalakshmipuram Sub division, mahalakshmipuram division.”",MECADEZ CORE TECHNOL,492.0,322247.0,290022.0,32225.0,
044-19-000045,"“Providing Project management and consultancy service for the works of Package-4 under the P-code of P3403 (Special Development works) in ward No.44, mahalakshmipuram Sub division, mahalakshmipuram division.”",MECADEZ CORE TECHNOL,47.0,166766.0,150089.0,16677.0,
